brand;model;year;mileage_km;engine_volume;engine_hp;n_owners;transmission;body_type;price_rub
BMW;5 Series;2017;;1.1;69.3;3.0;Manual;Sedan;2632418
BMW;5 Series_M;2011;17843.0;3.7;240.5;4.0;Automatic;Sedan;3398293
BMW;X7_M;2010;5000.0;3.0;192.0;4.0;Manual;SUV;3290755
BMW;X7;2022;207348.0;3.0;189.0;3.0;Automatic;SUV;5012575
BMW;X5_M;2013;55429.0;3.5;234.5;4.0;Manual;SUV;4386099
BMW;X5_M;2012;36478.0;3.2;208.0;4.0;Manual;SUV;4021708
BMW;X3;2017;128860.0;0.8;52.0;3.0;Automatic;SUV;3271807
BMW;X3;2022;206981.0;3.0;192.0;2.0;Automatic;SUV;5075052
BMW;7 Series;2014;72068.0;2.3;147.2;4.0;Automatic;Sedan;2802377
BMW;3 Series;2021;189985.0;1.8;120.6;3.0;Automatic;Sedan;3511800
BMW;7 Series_M;2021;205916.0;3.4;221.0;3.0;Automatic;Sedan;5366584
BMW;X3;2021;198261.0;1.6;104.0;2.0;Automatic;SUV;4323683
BMW;X7;2013;53393.0;2.6;163.8;4.0;Manual;SUV;3262799
BMW;3 Series;2017;125637.0;2.3;154.1;4.0;Automatic;Sedan;3186664
BMW;X3;2020;175373.0;2.0;130.0;3.0;Automatic;SUV;4340862
BMW;7 Series_M;2013;53944.0;3.2;208.0;4.0;Manual;Sedan;3634955
BMW;X5_M;2019;165254.0;3.5;231.0;3.0;Automatic;SUV;6126453
BMW;3 Series_M;2010;5000.0;3.5;227.5;4.0;Automatic;Sedan;3111317
BMW;X3_M;2013;52789.0;3.4;214.2;4.0;Automatic;SUV;4368907
BMW;7 Series_M;2020;185701.0;3.1;201.5;3.0;Automatic;Sedan;5058816
BMW;3 Series;2021;195426.0;2.2;145.2;2.0;Automatic;Sedan;3607491
BMW;7 Series_M;2019;165955.0;3.1;201.5;4.0;Manual;Sedan;4865356
BMW;X3_M;2021;199546.0;3.7;247.9;3.0;Automatic;SUV;6818748
BMW;X3;2022;206296.0;2.7;170.1;3.0;Automatic;SUV;4994841
BMW;X7_M;2016;109395.0;2.9;185.6;4.0;Automatic;SUV;5015515
BMW;X5;2011;17642.0;3.0;201.0;4.0;Manual;SUV;3005329
BMW;X7;2019;160518.0;2.7;170.1;4.0;Automatic;SUV;4371305
BMW;3 Series;2016;110875.0;2.1;138.6;4.0;Automatic;Sedan;2970076
BMW;7 Series_M;2015;87979.0;3.3;221.1;4.0;Automatic;Sedan;4150827
BMW;X3;2012;37161.0;2.3;149.5;4.0;Automatic;SUV;2903553
BMW;5 Series_M;2021;198295.0;3.4;224.4;2.0;Automatic;Sedan;5466556
BMW;7 Series;2011;18680.0;2.5;162.5;4.0;Manual;Sedan;2497158
BMW;7 Series_M;2018;;3.3;211.2;3.0;Automatic;Sedan;4786665
BMW;X3;2018;143476.0;3.2;214.4;;Manual;SUV;4415793
BMW;X7;2018;144157.0;3.6;234.0;4.0;Manual;SUV;4477059
BMW;X7;2017;131869.0;1.9;;3.0;Manual;SUV;3675724
BMW;7 Series_M;2020;;3.4;224.4;2.0;Automatic;Sedan;5299806
BMW;3 Series_M;2013;53240.0;3.3;207.9;4.0;Automatic;Sedan;3698785
BMW;X3;2015;94189.0;2.4;156.0;4.0;Automatic;SUV;3483946
BMW;X5_M;2020;178144.0;3.5;231.0;3.0;Manual;SUV;6460324
BMW;X5_M;2022;214520.0;3.4;214.2;3.0;Automatic;SUV;6962801
BMW;3 Series_M;2016;103482.0;3.5;227.5;4.0;Manual;Sedan;4450510
BMW;X7;2017;128223.0;2.3;149.5;4.0;Automatic;SUV;3876471
BMW;7 Series_M;2022;208808.0;3.4;227.8;2.0;Automatic;Sedan;5752309
BMW;X7;2017;122163.0;1.6;107.2;3.0;Manual;SUV;3703699
BMW;X5;2018;145615.0;2.2;140.8;3.0;Automatic;SUV;4007215
BMW;7 Series;2020;;2.9;191.4;2.0;Manual;Sedan;3745673
BMW;X5_M;2017;120831.0;3.5;220.5;4.0;Manual;SUV;5602238
BMW;5 Series_M;2012;34876.0;3.4;224.4;4.0;Automatic;Sedan;3557229
BMW;3 Series;2013;55540.0;2.2;143.0;4.0;Automatic;Sedan;2571574
BMW;X5;2016;106623.0;2.7;180.9;4.0;Automatic;SUV;3821892
BMW;3 Series;2014;73609.0;3.6;226.8;4.0;Manual;Sedan;3139393
BMW;7 Series_M;2013;51087.0;3.0;195.0;4.0;Automatic;Sedan;3692445
BMW;5 Series_M;2014;72177.0;3.2;208.0;4.0;Automatic;Sedan;3908562
BMW;5 Series_M;2010;5000.0;3.4;224.4;4.0;Automatic;Sedan;3072499
BMW;3 Series_M;2018;143249.0;3.5;220.5;3.0;Automatic;Sedan;4854098
BMW;X3;2013;52389.0;2.5;162.5;4.0;Automatic;SUV;3178285
BMW;5 Series;2010;5000.0;2.4;156.0;4.0;Automatic;Sedan;2253587
BMW;7 Series_M;2011;17736.0;2.9;182.7;4.0;Automatic;Sedan;3114624
BMW;X5;2021;196139.0;3.1;201.5;2.0;Automatic;SUV;4833343
BMW;3 Series_M;2022;208556.0;3.3;207.9;2.0;Automatic;Sedan;5610559
BMW;7 Series;2014;68985.0;2.2;145.2;4.0;Manual;Sedan;2755451
BMW;3 Series_M;2013;53914.0;3.1;204.6;4.0;Manual;Sedan;3695601
BMW;5 Series;2011;18244.0;2.5;157.5;4.0;Automatic;Sedan;2462323
BMW;7 Series;2020;180759.0;2.8;187.6;3.0;Automatic;Sedan;3731669
BMW;3 Series_M;2011;17768.0;3.1;204.6;4.0;Manual;Sedan;3219031
BMW;X3;2019;166881.0;2.0;132.0;4.0;Manual;SUV;4075773
BMW;5 Series_M;2011;18197.0;3.3;221.1;4.0;Automatic;Sedan;3317704
BMW;3 Series_M;2020;184626.0;3.3;207.9;3.0;Manual;Sedan;5084705
BMW;7 Series_M;2011;17845.0;3.7;244.2;4.0;Automatic;Sedan;3454490
BMW;5 Series;2016;108987.0;;175.5;4.0;Automatic;Sedan;3127580
BMW;X7_M;2013;51391.0;3.4;224.4;4.0;Automatic;SUV;4436995
BMW;X3_M;2010;5000.0;3.5;224.0;4.0;Automatic;SUV;3431711
BMW;X5;2015;88554.0;2.6;166.4;4.0;Manual;SUV;3625219
BMW;3 Series;2013;55087.0;;140.7;4.0;Automatic;Sedan;2594081
BMW;X7;2020;175298.0;2.3;144.9;2.0;Automatic;SUV;4416257
BMW;5 Series;2017;128850.0;2.0;126.0;4.0;Manual;Sedan;3025209
BMW;5 Series_M;2017;125915.0;3.4;227.8;;Manual;Sedan;4590653
BMW;3 Series_M;2011;17910.0;3.2;204.8;4.0;Automatic;Sedan;3286678
BMW;X5;2011;17122.0;2.7;170.1;;Manual;SUV;2889769
BMW;3 Series_M;2013;52348.0;3.4;214.2;4.0;Automatic;Sedan;3782809
BMW;X5;2011;18258.0;2.1;136.5;4.0;Manual;SUV;2670934
BMW;5 Series_M;2011;18301.0;3.6;226.8;4.0;Automatic;Sedan;3344490
BMW;3 Series_M;2012;33518.0;3.3;214.5;4.0;Automatic;Sedan;3542561
BMW;X5;2012;36062.0;1.8;120.6;4.0;Automatic;SUV;2846683
BMW;X3_M;2013;52543.0;3.4;217.6;4.0;Manual;SUV;4396118
BMW;5 Series_M;2014;71799.0;3.3;214.5;4.0;Automatic;Sedan;3897085
BMW;3 Series;2012;36791.0;1.9;127.3;4.0;Automatic;Sedan;2444271
BMW;X7;2015;89188.0;2.8;182.0;4.0;Automatic;SUV;3694023
BMW;X7_M;2019;153103.0;3.3;217.8;3.0;Automatic;SUV;6163292
BMW;X7;2015;92872.0;2.2;143.0;;Automatic;SUV;3479263
BMW;3 Series;2014;73179.0;2.0;130.0;4.0;Automatic;Sedan;2632575
BMW;3 Series;2015;92525.0;2.3;154.1;4.0;Automatic;Sedan;2909328
BMW;X7_M;2012;37279.0;3.2;204.8;4.0;Automatic;SUV;3996388
BMW;X7;2012;35139.0;2.1;134.4;4.0;Automatic;SUV;2907584
BMW;5 Series_M;2017;129222.0;3.5;234.5;4.0;Manual;Sedan;4653947
BMW;X3_M;2018;144243.0;3.7;244.2;4.0;Automatic;SUV;5950358
BMW;7 Series_M;2014;74814.0;3.3;207.9;4.0;Automatic;Sedan;3851549
BMW;3 Series_M;2017;125671.0;3.5;234.5;4.0;Automatic;Sedan;4703538
BMW;X3;2016;108004.0;2.2;145.2;4.0;Automatic;SUV;3648546
BMW;X5_M;2014;70559.0;3.4;227.8;4.0;Automatic;SUV;4664711
BMW;X5;2010;5000.0;2.1;134.4;4.0;Manual;SUV;2472360
BMW;7 Series;2011;18080.0;3.3;211.2;4.0;Automatic;Sedan;2712911
BMW;X3;2021;202742.0;2.9;182.7;2.0;Automatic;SUV;4655147
BMW;7 Series_M;2013;53814.0;3.1;201.5;4.0;Automatic;Sedan;3658655
BMW;X5;2012;35682.0;;171.6;4.0;Manual;SUV;3066328
BMW;5 Series;2012;37272.0;1.7;108.8;4.0;Automatic;Sedan;2339577
BMW;7 Series;2016;108453.0;1.5;96.0;4.0;Automatic;Sedan;2763137
BMW;7 Series_M;2013;52889.0;2.8;184.8;4.0;Automatic;Sedan;3606944
BMW;X7_M;2017;122427.0;3.1;201.5;3.0;Manual;SUV;5428975
BMW;X3;2021;189765.0;2.9;185.6;3.0;Automatic;SUV;4813739
BMW;X7_M;2022;210538.0;3.3;211.2;2.0;Automatic;SUV;7010913
BMW;7 Series;2013;53490.0;3.0;195.0;4.0;Automatic;Sedan;2875827
BMW;X3;2011;18757.0;;207.7;4.0;Automatic;SUV;3093250
BMW;7 Series;2020;182546.0;2.2;140.8;2.0;Manual;Sedan;3376532
BMW;7 Series;2021;204488.0;2.3;149.5;3.0;Automatic;Sedan;3589998
BMW;3 Series_M;2011;18396.0;3.2;214.4;4.0;Manual;Sedan;3264565
BMW;X3_M;2015;91407.0;3.3;217.8;4.0;Manual;SUV;4926645
BMW;X5;2019;162307.0;2.6;166.4;4.0;Automatic;SUV;4256469
BMW;5 Series_M;2021;190465.0;3.1;195.3;3.0;Automatic;Sedan;5408616
BMW;X3_M;2018;147100.0;3.2;208.0;3.0;Automatic;SUV;5694912
BMW;X7;2018;145998.0;2.8;184.8;3.0;Automatic;SUV;4173654
BMW;7 Series;2018;145056.0;2.0;130.0;3.0;Manual;Sedan;3164010
BMW;X5_M;2016;109088.0;3.5;224.0;4.0;Manual;SUV;5244921
BMW;7 Series_M;2011;17623.0;2.8;187.6;4.0;Automatic;Sedan;3130797
BMW;X3_M;2022;216420.0;3.3;221.1;2.0;Automatic;SUV;6940175
BMW;5 Series_M;2014;69717.0;3.3;214.5;4.0;Manual;Sedan;3909144
BMW;X7_M;2010;5000.0;3.4;221.0;4.0;Manual;SUV;3493383
BMW;3 Series_M;2021;200150.0;3.6;237.6;3.0;Manual;Sedan;5543851
BMW;5 Series;2016;103778.0;1.6;100.8;4.0;Automatic;Sedan;2831640
BMW;5 Series_M;2011;18131.0;3.1;195.3;4.0;Automatic;Sedan;3195212
BMW;5 Series;2017;124974.0;2.3;154.1;4.0;Automatic;Sedan;3188796
BMW;5 Series;2018;143048.0;2.3;147.2;4.0;Automatic;Sedan;3268356
BMW;X7_M;2012;35936.0;3.4;224.4;4.0;Automatic;SUV;4136931
BMW;X7;2016;108621.0;2.4;156.0;4.0;Manual;SUV;3714460
BMW;X3;2015;92029.0;2.4;151.2;4.0;Manual;SUV;3456341
BMW;X3;2018;143138.0;3.4;214.2;3.0;Automatic;SUV;4352262
BMW;X5;2014;73238.0;2.3;151.8;4.0;Automatic;SUV;3339450
BMW;7 Series;2020;170802.0;2.6;169.0;2.0;Automatic;Sedan;3699262
BMW;3 Series;2013;53854.0;2.8;179.2;4.0;Automatic;Sedan;2768380
BMW;5 Series_M;2017;123241.0;3.4;227.8;3.0;Automatic;Sedan;4695136
BMW;X5_M;2014;71313.0;3.5;234.5;4.0;Automatic;SUV;4776703
BMW;X5;2020;185917.0;1.9;121.6;3.0;Automatic;SUV;4151895
BMW;X5;2019;160354.0;2.6;166.4;4.0;Manual;SUV;4272635
BMW;X3;2010;5000.0;2.3;154.1;4.0;Automatic;SUV;2558076
BMW;3 Series_M;2020;174206.0;2.9;194.3;3.0;Automatic;Sedan;5161620
BMW;5 Series;2022;221245.0;2.6;169.0;2.0;Automatic;Sedan;3738235
BMW;5 Series_M;2012;35133.0;3.3;207.9;4.0;Automatic;Sedan;3502787
BMW;X3_M;2013;51866.0;3.1;198.4;4.0;Automatic;SUV;4303982
BMW;3 Series_M;2014;68068.0;3.5;220.5;4.0;Automatic;Sedan;3988329
BMW;7 Series_M;2016;111728.0;3.6;230.4;4.0;Automatic;Sedan;4387811
BMW;X5;2010;5000.0;1.8;120.6;4.0;Automatic;SUV;2437993
BMW;3 Series_M;2021;206301.0;3.0;192.0;3.0;Automatic;Sedan;5175692
BMW;X5;2018;141944.0;2.9;188.5;3.0;Automatic;SUV;4236571
BMW;3 Series;2022;224495.0;2.2;143.0;3.0;Automatic;Sedan;3571272
BMW;X5;2012;34430.0;2.1;134.4;4.0;Manual;SUV;2911310
BMW;7 Series;2012;39149.0;3.1;207.7;4.0;Automatic;Sedan;2762343
BMW;5 Series_M;2018;142896.0;3.1;201.5;3.0;Manual;Sedan;4746593
BMW;5 Series_M;2014;;3.0;195.0;4.0;Automatic;Sedan;3813320
BMW;5 Series_M;2010;5000.0;3.4;214.2;4.0;Automatic;Sedan;3008359
BMW;X7;2017;122679.0;2.0;130.0;3.0;Automatic;SUV;3770900
BMW;X3;2021;192183.0;2.8;184.8;3.0;Automatic;SUV;4866512
BMW;X3_M;2021;191455.0;3.5;234.5;;Automatic;SUV;6792948
BMW;X7_M;2012;36449.0;3.1;201.5;4.0;Manual;SUV;4020457
BMW;X3_M;2016;106480.0;3.3;211.2;4.0;Automatic;SUV;5252117
BMW;5 Series_M;2011;18841.0;3.4;227.8;4.0;Manual;Sedan;3392300
BMW;X7;2010;5000.0;1.7;107.1;4.0;Automatic;SUV;2306395
BMW;5 Series;2017;127530.0;2.1;138.6;3.0;Automatic;Sedan;3104427
BMW;X5;2019;162778.0;2.4;160.8;3.0;Automatic;SUV;4232538
BMW;X5_M;2010;5000.0;3.4;227.8;4.0;Manual;SUV;3472444
BMW;X7;2011;17714.0;1.6;100.8;4.0;Automatic;SUV;2549449
BMW;3 Series;2022;;2.8;182.0;3.0;Automatic;Sedan;3885347
BMW;X5_M;2011;17858.0;3.5;224.0;4.0;Automatic;SUV;3810711
BMW;X5_M;2013;52463.0;3.3;217.8;4.0;Manual;SUV;4342086
BMW;7 Series_M;2014;73334.0;3.0;201.0;4.0;Manual;Sedan;3820410
BMW;X3;2017;130997.0;2.7;175.5;4.0;Manual;SUV;3980852
BMW;7 Series;2015;90767.0;2.5;162.5;4.0;Manual;Sedan;2976133
BMW;7 Series_M;2019;160617.0;3.6;230.4;4.0;Manual;Sedan;5111427
BMW;X7_M;2013;53540.0;3.5;227.5;4.0;Automatic;SUV;4366694
BMW;5 Series_M;2010;5000.0;3.3;211.2;4.0;Automatic;Sedan;3008126
BMW;7 Series;2014;72946.0;2.0;128.0;4.0;Automatic;Sedan;2617970
BMW;X3;2019;156983.0;3.1;204.6;3.0;Automatic;SUV;4513656
BMW;X7;2015;89495.0;3.7;236.8;4.0;Automatic;SUV;4002093
BMW;X3_M;2013;53084.0;3.4;217.6;4.0;Automatic;SUV;4335906
BMW;X3_M;2021;208237.0;3.4;221.0;3.0;Manual;SUV;6544560
BMW;7 Series_M;2011;18084.0;3.1;204.6;4.0;Automatic;Sedan;3229299
BMW;5 Series_M;2021;203706.0;3.2;214.4;2.0;Automatic;Sedan;5329708
BMW;3 Series_M;2015;88273.0;3.5;224.0;4.0;Manual;Sedan;4191640
BMW;X5;2017;123643.0;3.3;;4.0;Manual;SUV;4218394
BMW;X3_M;2016;107787.0;3.2;204.8;4.0;Automatic;SUV;5118561
BMW;X7_M;2021;196990.0;3.3;217.8;2.0;Automatic;SUV;6714391
BMW;3 Series;2014;72801.0;2.1;134.4;4.0;Automatic;Sedan;2717088
BMW;3 Series_M;2012;36322.0;3.2;204.8;4.0;Automatic;Sedan;3470687
BMW;3 Series;2016;109121.0;3.2;214.4;4.0;Automatic;Sedan;3382868
BMW;X5_M;2017;124824.0;3.1;207.7;4.0;Manual;SUV;5447153
BMW;3 Series_M;2022;221689.0;3.5;234.5;2.0;Automatic;Sedan;5605721
BMW;X3_M;2018;141393.0;3.3;214.5;3.0;Manual;SUV;5832575
BMW;3 Series;2010;5000.0;2.9;194.3;4.0;Automatic;Sedan;2481425
BMW;7 Series_M;2010;5000.0;2.5;160.0;4.0;Manual;Sedan;2707169
BMW;7 Series_M;2016;112253.0;3.2;204.8;4.0;Automatic;Sedan;4286948
BMW;X3;2014;72875.0;2.9;191.4;4.0;Automatic;SUV;3504952
BMW;5 Series;2010;5000.0;1.9;121.6;4.0;Automatic;Sedan;2072543
BMW;3 Series;2021;194565.0;3.1;195.3;2.0;Automatic;Sedan;3861029
BMW;5 Series;2016;112838.0;2.9;191.4;4.0;Automatic;Sedan;3175858
BMW;X3_M;2021;185944.0;3.0;192.0;3.0;Manual;SUV;6603875
BMW;3 Series;2016;109712.0;2.1;134.4;4.0;Automatic;Sedan;2922799
BMW;5 Series_M;2011;17937.0;2.9;182.7;4.0;Automatic;Sedan;3108426
BMW;7 Series;2022;214841.0;3.0;189.0;3.0;Manual;Sedan;3984455
BMW;3 Series;2021;198569.0;2.5;162.5;3.0;Manual;Sedan;3676672
BMW;X5;2012;36939.0;2.1;132.3;4.0;Manual;SUV;2805546
BMW;3 Series_M;2015;89894.0;3.3;211.2;4.0;Manual;Sedan;4165898
BMW;7 Series;2011;17537.0;3.4;227.8;4.0;Automatic;Sedan;2809368
BMW;5 Series_M;2022;214624.0;2.9;194.3;2.0;Automatic;Sedan;5553887
BMW;5 Series;2019;160550.0;2.3;149.5;3.0;Automatic;Sedan;3362686
BMW;X5_M;2020;177596.0;3.5;220.5;2.0;Automatic;SUV;6404670
BMW;5 Series_M;2012;35783.0;3.4;221.0;4.0;Automatic;Sedan;3560609
BMW;7 Series_M;2017;125288.0;3.4;221.0;3.0;Automatic;Sedan;4640830
BMW;X7;2013;54688.0;3.2;201.6;4.0;Manual;SUV;3385281
BMW;3 Series_M;2021;201977.0;3.3;207.9;3.0;Manual;Sedan;5313865
BMW;7 Series_M;2010;5000.0;3.5;227.5;4.0;Automatic;Sedan;3078011
BMW;X5;2019;160754.0;2.1;136.5;4.0;Automatic;SUV;4205377
BMW;X7;2019;162085.0;1.3;84.5;4.0;Manual;SUV;3881077
BMW;5 Series;2022;207292.0;2.0;134.0;3.0;Automatic;Sedan;3773923
BMW;X3_M;2018;148373.0;3.1;201.5;3.0;Automatic;SUV;5684790
BMW;X7;2020;181431.0;2.4;151.2;3.0;Automatic;SUV;4380895
BMW;3 Series;2012;34505.0;2.6;169.0;4.0;Automatic;Sedan;2699580
BMW;3 Series_M;2014;71894.0;3.4;214.2;4.0;Automatic;Sedan;3900932
BMW;X3_M;2018;;3.1;204.6;4.0;Automatic;SUV;5781300
BMW;7 Series;2013;51711.0;3.7;247.9;4.0;Manual;Sedan;3213548
BMW;X7_M;2013;55587.0;3.4;217.6;4.0;Automatic;SUV;4370067
BMW;X7;2022;211636.0;2.4;156.0;3.0;Automatic;SUV;4814188
BMW;X7_M;2019;165645.0;3.5;231.0;4.0;Automatic;SUV;6092839
BMW;5 Series_M;2014;72489.0;3.6;241.2;4.0;Manual;Sedan;4017367
BMW;5 Series_M;2014;66691.0;3.0;198.0;4.0;Manual;Sedan;3918254
BMW;X5;2022;209928.0;1.9;119.7;2.0;Automatic;SUV;4679833
BMW;3 Series_M;2010;5000.0;3.4;221.0;4.0;Automatic;Sedan;3091340
BMW;3 Series;2016;106152.0;2.4;151.2;4.0;Automatic;Sedan;3054677
BMW;X5_M;2012;35224.0;3.7;240.5;4.0;Manual;SUV;4195202
BMW;3 Series;2020;176200.0;2.1;138.6;3.0;Automatic;Sedan;3516949
BMW;3 Series_M;2014;72842.0;3.5;234.5;4.0;Automatic;Sedan;4031152
BMW;X7_M;2021;202565.0;3.4;224.4;2.0;Automatic;SUV;6671133
BMW;X7;2022;218694.0;3.0;198.0;2.0;Manual;SUV;4948614
BMW;X7_M;2020;174478.0;3.3;207.9;3.0;Automatic;SUV;6355003
BMW;3 Series_M;2015;90850.0;3.2;214.4;4.0;Automatic;Sedan;4153647
BMW;X3;2016;106808.0;3.3;214.5;4.0;Manual;SUV;4038597
BMW;X5;2018;146858.0;2.1;140.7;4.0;Manual;SUV;3950235
BMW;3 Series_M;2016;109547.0;3.2;208.0;4.0;Automatic;Sedan;4298136
BMW;5 Series;2019;164666.0;2.7;172.8;3.0;Automatic;Sedan;3444397
BMW;X7;2017;126108.0;2.4;160.8;4.0;Automatic;SUV;3922992
BMW;3 Series_M;2012;35819.0;3.4;221.0;4.0;Automatic;Sedan;3504717
BMW;X5;2017;130888.0;2.7;172.8;4.0;Automatic;SUV;3977680
BMW;5 Series;2022;217066.0;2.5;157.5;2.0;Manual;Sedan;3724286
BMW;5 Series;2014;68695.0;2.0;134.0;4.0;Manual;Sedan;2703024
BMW;X5_M;2010;5000.0;3.4;224.4;4.0;Automatic;SUV;3469097
BMW;X7_M;2013;53115.0;3.4;214.2;4.0;Automatic;SUV;4338522
BMW;5 Series;2020;178001.0;2.6;166.4;3.0;Manual;Sedan;3615054
BMW;5 Series_M;2021;190441.0;2.7;170.1;2.0;Automatic;Sedan;5214179
BMW;X5;2020;188433.0;2.2;143.0;2.0;Automatic;SUV;4235635
BMW;X5;2021;200427.0;2.9;194.3;2.0;Automatic;SUV;4799287
BMW;X7_M;2020;183184.0;3.2;;2.0;Automatic;SUV;6305032
BMW;X3_M;2010;5000.0;3.2;211.2;4.0;Manual;SUV;3454242
BMW;3 Series;2017;123918.0;3.4;214.2;3.0;Manual;Sedan;3520831
BMW;X3_M;2022;215790.0;3.1;198.4;3.0;Manual;SUV;6872212
BMW;5 Series_M;2013;52345.0;3.2;214.4;4.0;Manual;Sedan;3778721
BMW;7 Series_M;2011;17773.0;3.5;234.5;4.0;Automatic;Sedan;3433969
BMW;X7_M;2020;179627.0;3.3;211.2;2.0;Manual;SUV;6346118
BMW;X7_M;2017;129019.0;3.1;204.6;3.0;Automatic;SUV;5420808
BMW;3 Series_M;2012;36114.0;3.3;207.9;4.0;Manual;Sedan;3445508
BMW;X7;2021;192653.0;2.5;167.5;2.0;Automatic;SUV;4759487
BMW;5 Series_M;2018;142473.0;;221.0;4.0;Manual;Sedan;4845225
BMW;X3;2012;36777.0;2.1;138.6;4.0;Manual;SUV;2879964
BMW;5 Series;2013;54571.0;2.5;;4.0;Automatic;Sedan;2678415
BMW;5 Series;2018;140698.0;2.2;140.8;3.0;Automatic;Sedan;3259109
BMW;7 Series_M;2017;129568.0;3.5;224.0;3.0;Automatic;Sedan;4562410
BMW;X7_M;2011;17164.0;3.7;240.5;4.0;Manual;SUV;3869164
BMW;X7_M;2014;72241.0;3.5;220.5;4.0;Automatic;SUV;4614679
BMW;X3;2011;17689.0;3.6;230.4;4.0;Automatic;SUV;3161080
BMW;3 Series_M;2010;5000.0;3.1;201.5;4.0;Automatic;Sedan;2944777
BMW;3 Series_M;2018;133804.0;3.4;217.6;4.0;Automatic;Sedan;4879713
BMW;7 Series_M;2015;94620.0;3.5;227.5;4.0;Manual;Sedan;4139630
BMW;7 Series;2011;19000.0;2.9;191.4;4.0;Automatic;Sedan;2611734
BMW;X3;2012;36827.0;2.5;162.5;4.0;Manual;SUV;3046903
BMW;X5;2015;94619.0;3.1;195.3;4.0;Automatic;SUV;3670493
BMW;7 Series;2022;206411.0;2.3;147.2;2.0;Manual;Sedan;3770711
BMW;5 Series_M;2019;163577.0;3.5;227.5;3.0;Automatic;Sedan;5074284
BMW;3 Series;2013;53783.0;2.3;147.2;4.0;Manual;Sedan;2678394
BMW;7 Series;2021;202241.0;2.3;147.2;2.0;Automatic;Sedan;3551830
BMW;7 Series_M;2013;55174.0;3.2;211.2;4.0;Manual;Sedan;3733821
BMW;X3_M;2020;178145.0;3.4;221.0;2.0;Automatic;SUV;6372704
BMW;7 Series;2013;53354.0;3.5;224.0;4.0;Automatic;Sedan;3055796
BMW;5 Series;2017;127625.0;3.1;198.4;3.0;Automatic;Sedan;3369103
BMW;5 Series;2019;161526.0;1.8;118.8;3.0;Manual;Sedan;3197827
BMW;X5;2010;5000.0;3.1;195.3;4.0;Automatic;SUV;2783666
BMW;X5;2018;144894.0;1.5;97.5;3.0;Automatic;SUV;3755121
BMW;7 Series_M;2011;18393.0;3.7;236.8;4.0;Automatic;Sedan;3448201
BMW;7 Series_M;2014;68567.0;3.2;214.4;4.0;Automatic;Sedan;4008177
BMW;X3_M;2020;179191.0;3.3;207.9;2.0;Automatic;SUV;6356422
BMW;5 Series_M;2015;84506.0;3.6;237.6;4.0;Automatic;Sedan;4267016
BMW;X3;2013;53102.0;2.1;132.3;4.0;Automatic;SUV;3022651
BMW;X5;2014;;2.1;138.6;4.0;Automatic;SUV;3230065
BMW;5 Series_M;2021;199237.0;3.4;214.2;2.0;Automatic;Sedan;5345775
BMW;7 Series;2012;35973.0;3.1;201.5;4.0;Automatic;Sedan;2821896
BMW;3 Series;2018;140120.0;2.3;147.2;4.0;Manual;Sedan;3309831
BMW;3 Series;2017;120147.0;2.4;156.0;3.0;Manual;Sedan;3197917
BMW;X7;2012;35783.0;2.4;160.8;4.0;Manual;SUV;3003405
BMW;3 Series;2011;17919.0;2.4;160.8;4.0;Automatic;Sedan;2471132
BMW;3 Series;2016;104748.0;3.1;195.3;4.0;Automatic;Sedan;3242258
BMW;X7;2021;190782.0;2.8;184.8;2.0;Manual;SUV;4809751
BMW;X7_M;2010;5000.0;3.2;214.4;4.0;Automatic;SUV;3381397
BMW;X3_M;2018;144748.0;3.4;217.6;3.0;Manual;SUV;5828037
BMW;X3;2017;127945.0;2.6;163.8;4.0;Automatic;SUV;3881424
BMW;3 Series_M;2015;93409.0;3.4;224.4;4.0;Manual;Sedan;4187928
BMW;X5_M;2019;162736.0;3.3;207.9;4.0;Manual;SUV;6000483
BMW;3 Series;2020;175843.0;2.6;166.4;3.0;Manual;Sedan;3606636
BMW;7 Series_M;2021;198221.0;2.9;188.5;2.0;Automatic;Sedan;5279718
BMW;X3_M;2017;126433.0;3.3;221.1;4.0;Automatic;SUV;5497078
BMW;7 Series;2016;107804.0;2.7;180.9;4.0;Automatic;Sedan;3224945
BMW;7 Series;2016;108309.0;2.5;165.0;4.0;Manual;Sedan;3092438
BMW;X7_M;2010;5000.0;3.0;195.0;4.0;Manual;SUV;3333188
BMW;X5;2014;70328.0;2.7;170.1;4.0;Manual;SUV;3490492
BMW;X3;2020;177824.0;2.8;179.2;3.0;Automatic;SUV;4532494
BMW;5 Series;2012;37470.0;2.5;165.0;4.0;Automatic;Sedan;2623225
BMW;X7;2013;53273.0;2.6;169.0;4.0;Automatic;SUV;3233407
BMW;X7;2018;147094.0;2.3;144.9;3.0;Automatic;SUV;4003194
BMW;3 Series_M;2010;5000.0;3.6;241.2;4.0;Automatic;Sedan;3146409
BMW;X7_M;2015;85215.0;3.7;233.1;4.0;Automatic;SUV;5067041
BMW;3 Series_M;2017;127945.0;3.3;217.8;3.0;Automatic;Sedan;4521334
BMW;X7_M;2017;126437.0;3.1;207.7;4.0;Automatic;SUV;5428962
BMW;X3;2010;5000.0;1.6;104.0;4.0;Manual;SUV;2303954
BMW;5 Series_M;2012;36822.0;3.4;217.6;4.0;Automatic;Sedan;3562831
BMW;3 Series;2012;36987.0;3.1;198.4;4.0;Automatic;Sedan;2744478
BMW;X7;2017;132908.0;2.3;154.1;3.0;Automatic;SUV;3854695
